ID	Choice	Distance	School_location	Grade	Age	Gender	CarAvail	Season	CB_location	Leistung
2932	4	6.19299	1	11	25	0	1	0	1	263.55
2934	4	6.70893	1	10	26	1	0	0	0	596.16
2935	2	1.82703	1	10	25	1	1	0	1	254.54
2936	3	6.41084	1	10	21	1	0	0	0	99.96
2937	4	15.672	1	11	21	1	1	0	1	2132.10
2938	3	3.8184	1	11	24	1	0	0	0	69.16
2940	1	0.900846	1	11	23	0	0	0	1	74.89
2941	4	4.09755	1	11	23	0	1	0	1	73.01
2942	3	8.70888	1	11	22	1	0	0	0	251.54
2943	1	0.950519	1	11	23	0	0	0	0	63.65
2944	4	8.29707	1	11	31	0	1	0	0	206.16
2945	3	2.40562	1	10	21	0	0	0	0	47.01
2946	2	3.72393	1	10	23	1	0	0	0	54.24
2947	4	8.30339	1	11	22	1	1	0	1	1253.27
2948	3	7.71588	1	11	22	0	0	0	0	1536.20
2949	2	2.72985	1	11	22	0	0	0	1	48.81
2950	4	5.18546	1	11	24	0	1	0	0	13.39
2953	3	3.19883	1	11	28	1	0	0	1	700.41
2954	2	1.37941	1	11	26	0	0	0	1	57.45
2955	1	0.244956	1	11	27	0	0	0	1	43.94
2956	4	8.02486	1	11	22	0	1	0	0	920.53
2957	4	6.63774	1	11	24	0	1	0	1	1589.34
2959	3	4.46135	1	10	21	1	0	0	0	29.37
2960	2	2.70629	1	10	28	0	0	0	1	37.12
2961	4	10.5649	1	11	23	0	1	0	0	157.25
2962	2	1.37941	1	10	39	1	1	0	1	54.12
2965	1	1.64343	1	10	26	0	1	0	1	33.35
2966	3	3.44998	1	10	25	0	1	0	0	111.61
2967	2	3.98173	1	10	25	1	0	0	1	107.08
2968	2	2.06126	1	10	26	0	0	0	1	196.20
2969	2	8.16271	1	10	22	1	0	0	0	49.93
2970	2	2.70629	1	10	25	0	1	0	1	37.12
2972	3	8.36458	1	10	24	1	0	0	0	1525.26
2974	1	1.86132	1	10	22	1	1	0	1	139.65
2975	2	1.29677	1	10	23	0	0	0	1	57.35
2976	2	0.918227	1	10	24	0	0	0	1	83.02
2977	1	0.25803	1	10	19	0	0	0	1	169.70
2979	2	1.18124	1	10	22	0	0	0	1	50.82
2981	2	2.06126	1	10	22	0	0	0	1	271.23
2982	2	1.51293	1	10	24	0	0	0	1	75.75
2983	2	2.06126	1	10	37	1	1	0	1	238.70
2984	2	1.51293	1	11	23	1	0	0	1	68.24
2986	2	1.86132	1	11	24	1	1	0	1	139.65
2987	2	4.26605	1	11	22	1	1	0	1	86.65
2988	1	0.950519	1	11	23	1	1	0	0	117.72
2989	4	5.87692	1	11	23	1	1	0	0	1275.54
2992	4	5.36753	1	10	22	1	1	0	0	245.80
2993	2	6.13102	1	10	20	1	1	0	0	135.14
2994	3	5.41688	1	10	24	0	0	0	0	245.59
2995	3	5.38048	1	10	23	0	0	0	0	27.89
2996	3	5.01	1	10	21	0	0	0	1	103.98
2997	2	4.65805	1	10	20	1	0	0	0	211.55
2998	2	1.69351	1	10	23	0	0	0	0	53.83
2999	1	1.08654	1	10	28	1	0	0	1	52.96
3000	2	4.22183	1	10	29	0	0	0	1	129.28
3001	1	0.287448	0	9	15	1	0	0	0	43.48
3002	1	0.287448	0	9	15	1	0	0	0	43.48
3003	1	0.434532	0	9	15	0	0	0	0	232.57
3004	3	2.83749	0	9	14	1	0	0	0	122.62
3005	1	0.856128	0	8	14	1	0	0	0	137.85
3006	3	2.61874	0	8	13	1	0	0	0	93.71
3007	3	2.62924	0	8	14	1	0	0	0	225.07
3008	3	2.83749	0	8	14	1	0	0	0	122.62
3009	1	0.287448	0	8	14	1	1	0	0	43.93
3010	1	0.287448	0	8	15	0	0	0	0	42.17
3011	1	0.434532	0	8	14	0	0	0	0	219.43
3012	1	0.287448	0	8	14	1	0	0	0	43.93
3013	1	0.434532	0	8	14	1	0	0	0	210.58
3014	3	6.59325	0	8	14	1	0	0	0	216.58
3015	1	0.123821	0	8	14	0	0	0	0	91.38
3016	2	1.16724	0	8	13	1	0	0	0	203.88
3017	2	3.37807	0	8	14	0	0	0	0	609.65
3018	3	2.61874	0	11	17	1	0	0	0	101.61
3019	3	3.17357	0	11	17	1	0	0	0	343.43
3020	1	0.123821	0	11	17	0	0	0	0	97.31
3021	1	0.123821	0	11	16	0	0	0	0	96.69
3023	1	0.123821	0	11	17	0	0	0	0	97.31
3024	1	0.764674	0	10	16	0	0	0	0	12.80
3025	1	0.15	0	12	18	1	0	0	0	353.50
3026	1	0.15	0	12	17	1	0	0	0	353.50
3027	1	0.434532	0	12	19	1	0	0	0	220.94
3028	1	0.394677	0	12	18	1	1	0	0	255.31
3029	1	0.15	0	9	15	1	1	0	0	345.49
3030	1	0.394677	0	9	15	1	0	0	0	249.64
3031	1	0.287448	0	9	15	1	0	0	0	43.48
3032	1	0.394677	0	9	15	1	0	0	0	249.64
3034	1	0.50119	0	10	16	1	0	0	0	72.82
3035	1	0.764674	0	10	16	1	0	0	0	18.09
3036	1	0.99558	0	10	16	0	0	0	0	84.32
3037	2	4.02854	0	10	16	0	1	0	0	211.43
3038	1	0.489336	0	12	17	1	1	0	0	44.74
3040	2	2.21864	0	10	16	0	0	0	0	575.89
3041	2	1.13908	0	12	17	0	1	0	0	138.62
3042	4	2.6185	0	12	18	1	1	0	0	135.53
3043	1	1.11094	0	12	17	0	0	0	0	97.45
3045	1	1.11094	0	10	16	0	0	0	0	96.60
3047	3	4.10583	0	12	18	0	0	0	0	200.35
3048	1	0.91218	0	11	17	0	0	0	0	133.61
3049	1	0.50119	0	8	14	0	0	0	0	72.82
3050	1	1.11094	0	8	14	0	0	0	0	89.41
3051	1	0.287448	0	8	14	1	0	0	0	43.93
3052	1	1.01656	0	11	17	0	0	0	0	228.78
3053	3	3.45348	0	11	18	0	0	0	0	1383.93
3054	3	2.33156	0	11	18	1	0	0	0	661.84
3055	3	3.10656	0	11	18	1	0	0	0	994.60
3056	3	2.72581	0	11	18	0	0	0	0	107.56
3057	3	4.02705	0	11	17	0	0	0	0	107.62
3058	3	3.15014	0	11	17	0	0	0	0	1233.30
3059	1	0.287448	0	10	16	1	0	0	0	43.22
3060	1	0.1268	0	10	16	0	0	0	0	121.91
3061	2	2.49122	0	10	16	1	0	0	0	997.31
3062	3	5.50861	0	10	16	0	0	0	0	145.33
3063	1	0.1268	0	10	16	0	0	0	0	121.91
3064	3	3.50016	0	11	17	0	0	0	0	740.51
3065	3	3.15014	0	11	18	0	0	0	0	1291.31
3066	1	0.764674	0	11	17	0	0	0	0	12.17
3067	3	3.15014	0	11	17	0	0	0	0	1233.30
3069	1	1.01656	0	11	16	1	0	0	0	202.35
3071	1	0.50119	0	10	15	1	0	0	0	72.48
3072	3	10.418	0	10	16	1	0	0	0	434.08
3073	3	1.16724	0	12	17	1	0	0	0	225.89
3074	3	1.8601	0	12	18	1	0	0	0	273.71
3075	1	0.50119	0	12	17	1	0	0	0	72.98
3076	3	7.2381	0	11	18	1	0	0	0	296.86
3077	1	0.50119	0	12	17	0	0	0	0	75.56
3078	1	0.764674	0	12	17	0	0	0	0	12.17
3079	3	8.6534	0	12	18	0	0	0	0	593.35
3080	2	2.31707	0	12	18	1	0	0	0	49.46
3081	3	2.44749	0	12	18	1	0	0	0	52.14
3082	1	0.429749	0	12	18	1	0	0	0	267.40
3083	1	0.1268	0	12	18	1	0	0	0	122.84
3084	1	0.181825	0	12	18	1	0	0	0	90.86
3085	3	8.50906	0	12	17	1	0	0	0	17.33
3086	3	6.51054	0	12	18	0	0	0	0	362.07
3087	1	0.181825	0	7	12	0	0	0	0	85.33
3088	1	0.429749	0	7	13	0	0	0	0	244.96
3089	3	5.25555	0	7	12	0	0	0	0	183.72
3090	3	2.19565	0	7	13	0	0	0	0	268.11
3091	3	3.15014	0	7	13	0	0	0	0	974.49
3092	1	0.181825	0	7	14	1	0	0	0	89.30
3093	1	0.181825	0	7	13	0	0	0	0	87.96
3094	1	0.489336	0	11	17	1	0	0	0	44.74
3095	1	0.489336	0	11	17	1	0	0	0	44.74
3097	1	0.489336	0	11	17	1	0	0	0	44.74
3098	1	0.856128	0	11	17	1	0	0	0	144.73
3099	1	0.489336	0	11	17	1	0	0	0	44.74
3101	1	0.181825	0	10	16	0	0	0	0	94.18
3102	2	4.19734	0	10	16	1	0	0	0	207.65
3103	3	2.53515	0	10	17	1	0	0	0	331.67
3104	3	3.31212	0	10	16	1	0	0	0	155.62
3105	2	2.21864	0	8	13	1	0	0	0	463.00
3106	2	2.38854	0	8	14	0	1	0	0	777.75
3107	3	4.8575	0	8	14	0	0	0	0	228.39
3108	2	1.2643	0	8	14	1	0	0	0	230.86
3109	1	0.727086	0	9	15	0	0	0	0	178.57
3110	3	2.83749	0	9	15	1	0	0	0	125.85
3111	3	3.01501	0	11	17	1	0	0	0	881.39
3112	4	5.79941	0	8	14	1	0	0	0	120.56
3113	1	0.764674	0	7	13	0	0	0	0	22.07
3114	3	2.84448	0	9	14	0	0	0	0	191.09
3115	1	0.489336	0	9	14	1	0	0	0	45.79
3116	2	2.31707	0	9	15	1	0	0	0	48.99
3118	3	4.58166	0	9	15	1	0	0	0	225.74
3119	2	2.38854	0	8	14	0	0	0	0	777.75
3120	3	2.21864	0	8	14	0	0	0	0	511.08
3121	3	3.98463	0	8	14	1	0	0	0	124.25
3122	1	1.33105	0	8	14	1	0	0	0	134.42
3123	2	1.2643	0	11	17	0	0	0	0	271.41
3124	3	4.11826	0	7	13	1	0	0	0	84.96
3126	3	8.43731	0	10	16	1	0	0	0	2283.87
3127	1	0.181825	0	12	18	0	0	0	0	96.09
3128	2	1.87965	0	12	20	0	0	0	0	566.03
3129	2	2.12323	0	12	18	1	0	0	0	123.84
3130	2	2.83749	0	12	19	1	0	0	0	155.38
3131	2	1.70748	0	12	16	1	0	0	0	279.06
3132	4	1.82251	0	9	16	0	1	0	0	345.80
3133	2	1.84499	0	9	15	0	0	0	0	46.49
3134	1	0.573389	0	9	15	1	0	0	0	66.66
3135	2	2.99661	0	10	16	0	0	0	0	384.60
3136	3	7.32685	0	10	15	1	0	0	0	338.45
3137	3	5.62035	0	12	18	1	0	0	0	220.86
3138	2	1.17993	0	10	16	0	0	0	0	284.42
3139	3	9.93391	0	10	16	0	0	0	1	2016.03
3140	3	4.14877	0	12	18	0	0	0	0	278.53
3142	4	3.15267	0	12	18	0	1	0	0	120.80
3143	2	1.38014	0	8	14	1	0	0	0	196.72
3144	3	8.43731	0	8	14	1	0	0	0	2172.77
3145	2	1.38014	0	8	13	1	0	0	0	188.31
3147	1	0.394677	0	11	17	1	0	0	0	255.31
3148	2	1.70258	0	12	18	0	0	0	0	150.27
3149	3	4.99909	0	11	18	1	0	0	1	52.93
3150	3	2.33156	0	10	16	1	0	0	0	656.53
3151	3	5.50117	0	10	16	1	0	0	0	1157.93
3152	2	1.17993	0	10	16	0	0	0	0	284.42
3153	3	3.08143	0	11	16	1	0	0	0	104.69
3154	3	5.19436	0	11	18	0	0	0	0	420.19
3155	3	3.89619	0	10	16	1	0	0	0	72.73
3156	3	10.4407	0	10	16	0	0	0	1	1530.95
3157	3	5.66346	0	10	16	1	0	0	0	588.31
3158	3	2.14494	0	12	18	1	0	0	0	241.60
3161	3	4.22958	0	12	17	1	0	0	0	435.84
3162	3	4.05379	0	11	17	1	0	0	0	207.85
3163	3	3.40521	0	12	18	0	0	0	0	188.92
3164	3	5.55448	0	12	18	1	0	0	1	253.30
3165	3	4.91837	0	12	18	1	0	0	0	936.34
3166	3	5.89804	0	12	19	0	0	0	0	123.46
3167	3	2.66573	0	12	18	1	0	0	0	962.38
3168	3	2.72581	0	12	17	1	0	0	0	93.61
3169	3	3.37807	0	12	19	0	0	0	0	728.06
3170	1	0.123821	0	12	18	0	0	0	0	99.54
3171	3	3.60828	0	12	18	1	0	0	0	419.63
3174	1	0.394677	0	11	16	0	0	0	0	281.26
3175	1	0.764674	0	11	16	1	0	0	0	18.09
3176	3	2.6185	0	11	17	1	0	0	0	135.53
3177	4	3.15267	0	11	17	1	1	0	0	105.72
3178	1	1.32303	0	11	18	1	0	0	0	200.92
3179	3	5.50861	0	11	18	1	0	0	0	132.91
3180	1	0.856128	0	11	17	1	0	0	0	144.73
3182	2	3.39017	0	11	18	0	0	0	0	86.76
3183	3	3.23268	0	10	16	1	0	0	0	783.45
3185	3	4.58166	0	10	15	1	0	0	0	225.74
3186	1	0.181825	0	8	14	0	0	0	0	90.63
3187	2	2.31707	0	9	15	1	0	0	0	48.99
3188	1	0.492466	1	11	17	1	0	0	1	87.44
3189	2	1.05359	1	11	18	0	0	0	1	132.04
3190	1	0.0698035	1	11	17	0	0	0	1	94.20
3191	1	1.0254	1	11	17	1	0	0	1	99.49
3192	3	10.7651	1	11	17	1	0	0	1	1842.96
3193	3	8.08877	1	11	17	0	0	0	0	2081.39
3194	1	0.0698035	1	11	19	0	0	0	1	97.67
3195	1	0.229938	1	11	17	1	0	0	1	17.51
3196	3	2.69888	1	11	19	1	0	0	1	137.82
3197	3	6.53015	1	11	17	1	0	0	1	1720.24
3198	3	5.66784	1	11	17	1	0	0	1	1513.20
3200	3	11.272	1	11	17	1	0	0	1	1329.70
3201	3	6.63689	1	11	17	1	0	0	0	404.60
3202	2	1.37978	1	11	17	0	0	0	1	110.57
3203	1	0.229938	1	11	17	0	0	0	1	17.19
3204	3	10.8714	1	11	18	0	0	0	1	234.84
3205	3	10.5027	1	11	17	0	0	0	1	749.15
3206	3	6.91061	1	11	17	1	0	0	1	1328.18
3207	1	1.05359	1	11	16	0	0	0	1	125.46
3208	3	2.84164	1	11	17	0	0	0	1	650.35
3209	3	6.91061	1	11	16	0	0	0	1	1486.49
3211	1	0.237	1	5	11	0	0	0	1	88.11
3212	3	10.7708	1	5	11	1	0	0	1	120.91
3213	1	0.889625	1	5	11	1	0	0	1	285.22
3214	3	6.52861	1	5	10	1	0	0	1	552.12
3215	3	6.38325	1	5	11	0	0	0	1	141.58
3216	4	10.5439	1	5	11	1	1	0	1	542.62
3217	3	9.4634	1	5	11	0	0	0	1	53.83
3218	2	1.9107	1	5	11	1	0	0	1	5.64
3219	2	1.9107	1	5	10	1	0	0	1	7.97
3220	1	1.11671	1	5	11	1	0	0	1	229.50
3221	3	9.4634	1	5	13	0	0	0	1	60.27
3222	3	2.59603	1	5	11	0	0	0	1	392.85
3223	3	9.07618	1	5	11	0	0	0	1	528.76
3224	1	0.237	1	5	11	0	0	0	1	88.11
3225	4	10.7708	1	5	11	0	1	0	1	119.99
3226	1	0.799	1	5	10	0	0	0	1	192.20
3227	2	2.39402	1	7	13	0	0	0	1	116.26
3228	3	4.57595	1	7	13	1	0	0	0	949.60
3229	1	1.05359	1	7	14	0	0	0	1	113.23
3230	3	3.59702	1	7	13	1	0	0	1	151.71
3231	3	3.32379	1	7	13	0	0	0	1	887.01
3232	1	0.880182	1	7	13	0	0	0	1	106.41
3233	1	1.05359	1	7	12	0	0	0	1	94.94
3234	2	1.99743	1	7	13	0	0	0	0	131.57
3235	2	1.3095	1	7	13	0	0	0	1	156.49
3236	1	0.0698035	1	7	13	1	0	0	1	100.94
3237	1	0.0698035	1	7	13	0	0	0	1	100.81
3238	3	3.30975	1	7	13	1	0	0	1	159.74
3239	3	3.75555	1	7	13	1	1	0	1	161.69
3240	3	9.68973	1	7	13	1	0	0	1	935.24
3241	2	1.39551	1	7	13	1	0	0	1	316.64
3242	2	1.24248	1	7	13	1	0	0	1	212.19
3243	1	0.483124	1	7	13	1	0	0	1	35.27
3244	2	1.37978	1	8	14	0	0	0	1	99.01
3245	2	1.05359	1	8	15	0	0	0	1	120.07
3246	3	5.66561	1	8	14	0	0	0	1	1410.59
3247	3	3.54516	1	8	14	1	0	0	1	469.07
3248	1	0.880182	1	6	13	0	0	0	1	106.41
3249	1	0.586982	1	6	12	0	0	0	1	64.23
3250	3	7.10488	1	6	12	1	0	0	0	941.42
3251	1	0.586982	1	6	12	0	0	0	1	64.23
3252	1	1.0254	1	6	12	1	0	0	1	86.72
3253	3	3.15978	1	6	12	1	0	0	1	133.16
3254	1	1.05359	1	6	11	0	0	0	1	89.54
3255	1	0.586982	1	6	13	0	1	0	1	69.48
3256	2	1.24248	1	6	12	0	0	0	1	191.24
3257	3	6.04729	1	6	13	1	0	0	1	212.19
3258	1	0.945752	1	6	12	0	0	0	1	98.08
3259	3	2.84164	1	8	14	1	0	0	1	542.25
3260	3	3.32379	1	8	14	1	0	0	1	996.19
3261	3	9.88892	1	8	14	1	0	0	1	294.27
3262	3	8.23933	1	7	13	1	0	0	1	855.76
3263	1	0.900142	1	7	13	0	0	0	1	16.24
3264	3	9.67606	1	8	14	0	0	0	1	345.40
3265	3	1.79781	1	8	14	0	0	0	0	87.74
3266	3	5.19811	1	7	13	1	0	0	0	1016.85
3267	3	7.82066	1	7	13	1	0	0	1	539.67
3268	3	10.6057	1	8	14	0	0	0	0	741.32
3269	3	4.3217	1	7	13	1	0	0	1	990.90
3270	1	0.889625	1	7	13	1	0	0	1	339.25
3271	3	3.13253	1	8	14	1	0	0	1	140.87
3272	3	3.59897	1	7	13	1	0	0	1	250.44
3273	2	1.15634	1	8	14	0	0	0	1	258.17
3274	3	3.38424	1	7	13	0	0	0	1	650.66
3275	3	8.71494	1	7	12	1	0	0	1	285.97
3276	1	0.0698035	1	8	14	0	0	0	1	109.38
3277	3	4.38435	1	8	14	1	0	0	1	143.18
3278	4	11.4308	1	8	14	1	1	0	1	1377.24
3279	3	10.914	1	8	14	1	0	0	1	1302.49
3280	3	7.92446	1	8	14	1	0	0	1	125.77
3281	3	6.78667	1	8	14	1	0	0	0	810.76
3282	1	0.788617	1	10	16	1	0	0	1	123.01
3283	2	2.97544	1	10	17	1	1	0	0	1058.42
3284	3	5.78815	1	10	16	0	0	0	0	36.68
3285	1	0.537232	1	10	16	1	0	0	1	63.35
3286	3	3.32379	1	10	16	1	0	0	1	981.77
3287	2	2.84164	1	8	14	0	0	0	1	569.47
3288	2	1.9107	1	8	15	0	0	0	1	104.90
3289	2	1.9107	1	8	14	0	1	0	1	99.73
3290	3	6.38325	1	8	14	0	0	0	1	188.52
3291	2	1.21489	1	8	15	0	0	0	1	33.51
3292	3	12.098	1	8	14	1	0	0	1	659.31
3293	3	3.32379	1	8	15	0	0	0	1	1052.17
3294	3	9.2608	1	8	14	1	0	0	1	512.72
3296	4	9.4634	1	8	14	0	1	0	1	64.37
3297	3	3.32379	1	11	17	1	0	0	1	989.90
3298	3	10.8973	1	11	17	1	0	0	1	1519.36
3299	3	5.84939	1	11	18	1	0	0	1	202.75
3300	3	4.41288	1	10	16	1	0	0	0	112.37
3301	1	0.0698035	1	10	17	0	0	0	1	122.10
3302	1	1.11421	1	10	16	0	0	0	1	131.93
3303	3	7.26985	1	10	16	1	0	0	1	1789.20
3304	3	3.59702	1	10	16	1	0	0	1	165.65
3305	3	6.32589	1	10	16	1	0	0	1	49.06
3306	3	6.61636	1	10	16	1	0	0	1	16.17
3307	3	4.38855	1	10	16	1	0	0	1	175.85
3308	3	6.30609	1	10	16	1	0	0	1	1687.66
3309	3	6.06898	1	10	16	1	0	0	0	108.04
3310	2	1.10803	1	10	15	0	0	0	1	100.93
3311	3	6.10912	1	10	16	0	1	0	1	1947.51
3312	3	6.7676	1	8	15	0	0	0	1	1467.06
3313	3	11.229	1	8	14	0	0	0	1	1299.44
3314	3	6.84452	1	8	14	0	0	0	0	36.50
3315	1	0.586982	1	11	17	1	0	0	1	75.25
3316	1	0.788617	1	11	17	1	0	0	1	123.87
3317	2	1.37978	1	11	16	1	0	0	1	99.01
3318	1	0.0698035	1	11	16	0	0	0	1	120.76
3319	3	9.74227	1	11	17	0	0	0	1	1686.15
3320	3	9.81201	1	11	17	0	0	0	1	1613.69
3321	1	0.537232	1	11	17	0	0	0	1	69.55
3322	3	2.84164	1	11	17	0	0	0	1	650.35
3323	1	0.586982	1	11	17	0	0	0	1	82.69
3324	3	9.88892	1	11	17	0	0	0	1	347.58
3325	1	0.523545	1	11	17	1	0	0	1	132.46
3326	3	7.92446	1	11	17	0	0	0	1	145.34
3327	3	4.38435	1	9	15	1	0	0	1	147.08
3328	1	0.814843	1	9	15	0	0	0	1	139.28
3329	3	5.3794	1	10	16	0	0	0	1	332.02
3330	2	1.10803	1	10	16	1	0	0	1	95.35
3331	3	2.40838	1	10	16	1	0	0	0	103.23
3332	1	0.483124	1	10	16	0	0	0	1	39.07
3333	3	8.48952	1	10	16	0	0	0	0	32.94
3334	1	0.724189	1	10	16	1	0	0	1	63.55
3335	3	3.73813	1	10	16	1	0	0	0	65.98
3336	3	4.57492	1	10	17	0	0	0	0	90.96
3337	1	0.0698035	1	10	16	0	0	0	1	120.76
3338	1	1.0254	1	10	17	0	0	0	1	110.36
3339	3	1.79781	1	9	15	1	0	0	0	86.50
3340	3	6.72587	1	9	15	1	0	0	1	1663.79
3341	1	0.615638	0	9	15	1	0	0	0	74.18
3342	1	0.830568	0	9	15	0	0	0	0	81.13
3343	2	1.77365	0	9	15	1	0	0	0	74.19
3344	1	0.84232	0	9	15	1	0	0	0	85.61
3345	3	1.69112	0	9	15	1	0	0	0	43.30
3346	2	3.31799	0	9	14	0	0	0	0	129.18
3347	2	3.05564	0	9	15	0	0	0	0	163.06
3348	1	1.07221	0	8	14	1	0	0	0	19.87
3349	2	1.32905	0	8	16	0	1	0	0	95.61
3350	2	1.74775	0	8	14	0	0	0	0	62.21
3351	2	1.7745	0	8	14	0	0	0	0	7.70
3352	2	1.48553	0	8	14	1	0	0	0	14.42
3353	3	2.01239	0	8	14	1	0	0	0	102.59
3354	2	2.7513	0	8	14	1	0	0	0	71.76
3355	1	0.754315	0	11	17	1	0	0	0	42.45
3356	3	2.26799	0	10	16	0	0	0	0	91.48
3357	1	1.07221	0	9	15	1	0	0	0	19.81
3358	2	2.38965	0	9	17	1	0	0	0	69.18
3359	2	1.48756	0	11	17	0	0	0	0	84.91
3360	1	0.615638	0	11	17	0	0	0	0	78.03
3362	1	0.615638	0	11	17	1	0	0	0	74.80
3363	2	1.26929	0	11	17	1	0	0	0	84.08
3364	1	0.930531	0	10	16	0	0	0	0	89.92
3365	2	1.7745	0	10	16	0	0	0	0	4.75
3366	1	0.84232	0	10	15	1	0	0	0	85.61
3367	3	4.22871	0	7	13	1	0	0	0	289.62
3368	1	1.03415	0	10	16	1	0	0	0	27.03
3369	3	3.07548	0	10	16	1	0	0	0	105.36
3370	3	3.10047	0	10	16	1	0	0	0	94.66
3371	2	1.74775	0	10	16	0	0	0	0	67.52
3372	1	1.12741	0	7	13	1	0	0	0	71.81
3373	1	0.615638	0	10	16	1	0	0	0	74.60
3374	1	0.754315	0	10	16	0	0	0	0	44.45
3375	1	0.754315	0	10	15	1	0	0	0	42.01
3376	1	0.754315	0	7	13	0	0	0	0	40.70
3377	2	0.961629	0	7	12	0	0	0	0	64.00
3378	2	1.42773	0	7	13	1	0	0	0	87.69
3379	2	1.76101	0	7	12	0	0	0	0	79.41
3380	2	1.48553	0	11	17	0	0	0	0	11.37
3381	2	2.27673	0	11	17	1	0	0	0	124.26
3382	1	0.615638	0	11	17	1	0	0	0	74.80
3383	1	0.615638	0	11	17	1	0	0	0	74.80
3384	2	1.8747	0	11	18	1	1	0	0	47.67
3385	2	1.26929	0	11	17	0	0	0	0	88.69
3386	3	3.26139	0	11	17	0	0	0	0	129.48
3387	3	3.10047	0	9	15	1	0	0	0	93.43
3388	2	2.23448	0	10	16	1	0	0	0	164.98
3389	2	1.77365	0	10	16	1	0	0	0	75.11
3390	2	1.8747	0	10	16	1	0	0	0	47.44
3391	3	3.2659	0	10	16	1	0	0	0	62.58
3392	2	1.74775	0	10	16	1	0	0	0	62.21
3394	2	3.35629	0	8	14	1	0	0	0	113.42
3395	2	1.8747	0	8	14	1	0	0	0	46.12
3396	1	1.07221	0	8	14	0	0	0	0	19.77
3397	2	1.42773	0	8	14	1	0	0	0	91.27
3398	3	13.9231	0	5	11	1	0	0	0	257.72
3399	3	2.7513	0	8	14	1	0	0	0	71.76
3400	2	0.986868	0	8	14	1	0	0	0	71.41
3401	3	2.17276	0	5	12	0	0	0	0	95.21
3402	2	1.34638	0	8	14	1	0	0	0	88.55
3403	2	1.7878	0	8	13	1	0	0	0	83.35
3404	3	3.62271	0	8	14	1	0	0	0	313.23
3405	3	7.73144	0	5	11	0	0	0	0	88.01
3406	1	0.615638	0	8	14	1	0	0	0	73.45
3407	3	12.4233	0	5	11	1	0	0	1	101.57
3408	3	4.4842	0	10	16	0	0	0	0	12.17
3410	1	0.754315	0	10	16	1	0	0	0	42.31
3412	3	0.956394	0	10	16	0	0	0	0	80.76
3413	2	1.34638	0	10	16	0	1	0	0	95.91
3414	3	3.66867	0	10	15	0	0	0	0	517.70
3415	3	11.5026	0	10	16	0	0	0	1	208.80
3416	2	1.42773	0	10	17	0	0	0	0	105.92
3417	1	0.615638	0	10	16	1	0	0	0	74.60
3418	3	10.9073	0	10	16	0	0	0	1	152.37
3419	3	8.85117	0	10	16	0	0	0	0	1230.24
3420	1	0.754315	0	10	16	1	0	0	0	42.31
3421	3	5.52619	0	10	16	0	0	0	0	106.90
3422	3	12.2292	0	10	16	1	0	0	0	301.20
3423	4	1.80686	0	10	15	0	1	0	0	91.22
3424	3	6.7778	0	10	16	0	0	0	0	35.03
3425	3	5.93639	0	10	16	0	0	0	0	103.16
3426	1	0.615638	0	9	15	1	0	0	0	74.18
3427	3	10.7412	0	9	16	0	0	0	0	1671.80
3428	1	1.32905	0	10	15	1	0	0	0	85.78
3429	3	10.9073	0	9	16	0	0	0	1	152.37
3430	3	5.29112	0	9	21	1	0	0	0	5.65
3431	3	3.64698	0	11	17	1	0	0	0	120.40
3432	3	3.79169	0	11	17	0	0	0	0	147.33
3433	1	0.615638	0	11	17	1	0	0	0	74.80
3434	2	1.60749	0	11	17	1	0	0	0	89.33
3435	1	1.07221	0	11	17	1	0	0	0	19.76
3436	1	0.72147	0	11	17	1	0	0	0	66.96
3437	2	1.03851	0	11	17	1	0	0	0	47.12
3438	1	0.615638	0	11	17	0	1	0	0	78.03
3439	2	1.42773	0	9	15	0	0	0	0	100.44
3440	3	3.76292	0	9	15	0	0	0	0	518.77
3441	1	0.615638	0	9	15	1	0	0	0	74.18
3442	3	2.85625	0	9	15	1	0	0	0	96.42
3443	2	2.67479	0	9	15	0	0	0	0	100.08
3444	1	0.754315	0	9	15	1	0	0	0	42.01
3445	2	2.33582	0	9	15	0	0	0	0	88.17
3446	2	2.2975	0	9	15	0	0	0	0	92.00
3447	2	1.74775	0	9	15	0	0	0	0	65.18
3448	2	1.03851	0	9	15	1	0	0	0	46.91
3449	2	2.2975	0	9	15	1	0	0	0	86.63
3450	2	1.20806	0	9	15	1	0	0	0	52.76
3451	2	1.84723	0	9	15	1	1	0	0	115.03
3452	1	0.615638	0	9	16	1	0	0	0	74.60
3453	2	1.74775	0	7	13	1	0	0	0	58.26
3454	2	1.49842	0	7	13	0	0	0	0	79.22
3455	3	3.10047	0	7	13	1	0	0	0	88.14
3456	3	3.23764	0	7	13	0	0	0	0	107.79
3458	3	3.66867	0	8	14	1	0	0	0	461.10
3459	3	4.112	0	8	14	1	0	0	0	545.79
3460	3	3.10047	0	8	14	1	0	0	0	91.35
3461	3	4.11885	0	8	14	1	0	0	0	129.92
3462	3	3.94346	0	9	16	1	0	0	0	276.02
3463	2	0.986868	0	11	17	1	0	0	0	72.68
3464	3	3.66867	0	11	17	0	1	0	0	551.54
3466	3	2.40694	0	7	12	1	0	0	0	141.91
3468	3	6.84224	0	7	13	0	0	0	0	119.88
3469	3	6.80741	0	10	17	0	0	0	0	109.47
3470	2	0.986868	0	7	13	1	0	0	0	70.36
3471	3	3.43236	0	7	13	0	0	0	0	77.23
